u_id,parent_compositeterm,parent_public_id,child_compositeterm,child_public_id
"3196","peopl",34756,"expo",93
"3303","place iv visit",34399,"germani",95
"3303","place iv visit",34399,"czech republ",94
"3303","place iv visit",34399,"hungari",83
"348","natur",33884,"ocean",43
"3624","europ",34115,"brugg",587
"3951","peopl",34005,"portrait",438
"3951","place",34004,"carmel beach",471
"3951","thing",34003,"natur photo",1076
"4422","belgium",33892,"blankenberg",1031
"4760","flickr fun",34238,"hbw",1292
"4836","dc area",34022,"memori dai",1384
"4836","dc area",34022,"cherri blossom",1145
"4836","wildlif",34023,"cherri blossom",1145
"5808","be",34042,"children",359
"5913","photo week",33819,"fruit stack",626
"6127","pet",35071,"mc",1474
"6274","close_up",34113,"up",421
"6274","close_up",34113,"flower close",421
"6320","event",35233,"most popular",404
"6427","natur",35441,"lighthous",350
"6427","place",35442,"lighthous",350
"6460","macro",35532,"auto",329
"6477","older set",34856,"barcelona",522
"6564","famili",34495,"christma",275
"6586","canada",34250,"mein schönsten schmetterling",261
"897","favourit",34172,"fav",1168
"936","travel",34594,"mummer",1211
"936","travel",34594,"philadelphia",1210
"936","travel",34594,"landscap",1151
"1236","sport",36517,"soccer",219
"1532","tourism",36149,"star war exhibit",1235
"1796","holidai",36044,"xma holidai",645
"1796","holidai",36044,"scandinavia",21
"2477","natur",37241,"jardín",291
"2733","holidai",37113,"cotswold",360
"3439","travel",37026,"on the road",426
"3707","noun",35692,"critter",892
"4750","kitchen",36703,"lunch",1796
"4750","kitchen",36703,"sweet",1795
"4808","go out",36051,"snow dai",1157
"4808","parti",36063,"snow dai",1157
"5040","confer",36486,"fountain",1059
"5693","miscellan",36773,"art",847
"5693","miscellan",36773,"flickr favorit",717
"5780","babi",36243,"sunset sunris",702
"5780","grandkid",36242,"sunset sunris",702
"604","england",36283,"bournemouth",1727
"6061","film",37144,"sx",551
"6184","creat",36538,"place",475
"6301","famili",37031,"britt",1226
"6301","sport",37032,"boi",303
"6369","place",36654,"beaver island",1200
"6487","natur",35928,"vögel",311
"6588","home",36927,"famili",630
"6709","anim",36751,"snowsho",772
"6717","garden",37421,"calk abbei",526
"6992","flower",36002,"speci",1488
"6992","flower",36002,"color",1487
"7114","gener",37401,"beeks bergen",956
"1187","miscellan",38415,"frank lloyd wright",47
"1331","place",38581,"new york state",1484
"1406","anim",39255,"tarja",754
"1406","anim",39255,"graci",744
"1486","flower",39240,"dandelion",846
"1603","natur",38378,"tree",221
"1603","other",38382,"camera",1219
"1603","other",38382,"art",1009
"1603","other",38382,"street",855
"1603","other",38382,"lantern",812
"1603","other",38382,"window",811
"1603","other",38382,"gate",808
"1603","other",38382,"railwai",201
"1902","fine art",38423,"infrar",206
"2172","place",38016,"park",1341
"2172","place",38016,"landscap",1325
"2172","place",38016,"cemeteri",1324
"2172","place",38016,"beach",1323
"2278","place",38277,"london",562
"2278","place",38277,"ireland",561
"2278","place",38277,"pari",560
"2278","place",38277,"switzerland",406
"2278","place",38277,"barcelona",292
"2327","out_about",38989,"rainbow",770
"2640","year",38945,"week",1106
"2640","year",38945,"week",1103
"2640","year",38945,"week",1011
"2640","year",38945,"week",881
"2671","mix bag",38787,"cameraphon",90
"2674","hamburg",38355,"queen mari",654
"2674","hors",38343,"niedersachsen",657
"2777","transport",38261,"boat",1522
"3006","viagen",37939,"paisagen",427
"3011","race",37593,"monaco",1389
"3028","beliz",39053,"beliz novemb",50
"3028","hondura",39050,"hondura juli",52
"3028","nicaragua",39101,"nicaragua mai",64
"3028","nicaragua",39101,"nicaragua mai",49
"3202","maryland",38853,"hous",1161
"3377","live thing",38896,"bug",814
"3377","live thing",38896,"flower",644
"3455","event",39054,"halesowen",1860
"3455","local histori",39055,"halesowen",1872
"3597","just plai around",38863,"after rain",1137
"3597","just plai around",38863,"balconi",1056
"3730","vacat",37795,"coronado",861
"3730","vacat",37795,"knott berri farm",14
"3832","aviat",38396,"militari equip",236
"4033","place to go",38099,"vacat",1398
"4087","food",39171,"starv rock",1465
"4133","natur world",38644,"wildlif",936
"4449","place",39074,"bermuda",1187
"4449","place",39074,"jordan",420
"4449","theme",39122,"experi",486
"4454","flora_fauna",37803,"anim",631
"4670","peopl",38892,"lauren",1213
"5035","foliag",38247,"leav",728
"5061","australia",39272,"new zealand gener view",1054
"5216","camera",38626,"speed",405
"535","event",37703,"citrawarna",1425
"535","event",37703,"afo",1423
"541","miscellan set",38558,"macro",779
"5532","favorit set",37500,"milo",849
"5532","favorit set",37500,"favorit",345
"5552","travel",37754,"pondicherri",954
"5567","anim",38427,"hors",1602
"5969","natur",38653,"bird",492
"5969","natur",38653,"flower",491
"5969","natur",38653,"insect",490
"6184","beasti",37791,"place",475
"6240","london",38133,"london sight",571
"6586","auese",38560,"mein schönsten schmetterling",261
"6586","deutschland",38770,"mein schönsten schmetterling",261
"6586","famili",38758,"mein schönsten schmetterling",261
"6586","frankreich",38760,"mein schönsten schmetterling",261
"6586","nederland",38761,"mein schönsten schmetterling",261
"6586","schweiz",38756,"mein schönsten schmetterling",261
"818","miscellan",37731,"everyth els",1025
"931","peopl",38899,"me",951
"1123","light",40844,"astrophotograph",1780
"1491","season",39381,"countrysid",994
"2771","showcas",41001,"north",557
"2771","showcas",41001,"asia",556
"2771","travel",41004,"north",557
"2771","travel",41004,"asia",556
"289","natur",39862,"charlevoix",268
"3362","film",40341,"praktica",1512
"4293","christma",41089,"jai christma parti",192
"4970","canberra",39653,"ireland",1089
"5040","transport",39357,"fountain",1059
"5116","new zealand",39974,"alexandra",1027
"5119","out_about",40834,"aug",658
"5119","out_about",40834,"weekend",658
"5370","music",39773,"no fun fest",1864
"5594","japan",39447,"hokkaido",202
"5594","japan",39447,"tokyo",142
"5644","africa",40194,"kenya",460
"5644","europ",40207,"budapest april",473
"5644","europ",40207,"netherland trip",470
"5644","europ",40207,"pari",411
"5644","europ",40207,"visit to",410
"5644","india",40195,"mumbai",472
"5644","london",40192,"thame barrier park",409
"5752","camera",41008,"me",713
"5752","odd_end",40979,"me",713
"5752","peopl",40973,"me",713
"5752","place",40987,"me",713
"6521","travel",41017,"india",445
"6578","renaiss fair",39671,"scarborough fair",1516
"6578","renaiss fair",39671,"martin",266
"6586","blumen",40577,"mein schönsten schmetterling",261
"6998","europ trip",40408,"itali",1034
"1140","holidai",41429,"travel",596
"1145","anim kingdom",41646,"under water",570
"1145","collect",41657,"collag",184
"1145","everyth els",41645,"art",1085
"1537","astrophotographi",42167,"moon",688
"1716","awai",41461,"holidai",134
"1979","hit parad",41322,"publish",1734
"1980","nikon gear",41198,"pi",1695
"2192","variado",41375,"etc",747
"2193","famil",42989,"franc",386
"2504","europ",41576,"sweden",1162
"2504","london",41578,"gui fawk",286
"2588","edibl",43013,"food",146
"2588","life",42991,"neighborhood",968
"3226","misc",41734,"scienc",1739
"336","california",42216,"bai to breaker",1815
"3669","peopl",42555,"wash",1531
"3682","holland",41524,"haarlem",1013
"3763","blue angel",42043,"blue angel naval academi",1596
"3926","everyth els",41393,"effect",159
"3926","place",41396,"yorkshir",313
"410","bloom",42721,"fungi",1587
"4391","boi",41469,"christma",734
"5038","ailleur",41921,"pragu",1527
"5435","bedfordshir",42147,"whipsnad eleph",885
"5435","wildlif",42073,"whipsnad eleph",885
"5635","yorkshir",42254,"york",829
"5736","b_w",41949,"flora",720
"5736","panorama",41335,"flora",720
"6239","natur photo",41759,"flower",315
"6239","natur photo",41759,"wildlif",308
"6243","china",42307,"forbidden citi",484
"6243","china",42307,"summer palac",335
"6243","china",42307,"botan garden",278
"6243","korea",42291,"kerri visit juli",1217
"6243","korea",42291,"kerri visit juli",1007
"6243","korea",42291,"sled",721
"6605","colour",42609,"red",257
"6667","person",42802,"kajsa",235
"6667","stockholm",42799,"kajsa",235
"6908","photographi",42944,"build",151
"6908","photographi",42944,"butterfli",111
"815","close_up",41627,"damsel",1143
"815","close_up",41627,"dragon",1143
"848","out_about",41447,"devon",1576
"973","citi",42441,"praag",1767
"1213","travel",44107,"greec",1062
"1213","travel",44107,"balloon festiv",1021
"1548","holland",44423,"amsterdam",323
"1548","holland",44423,"amsterdam",319
"2070","europ",43580,"uk trip",1499
"2070","europ",43580,"pari",274
"2070","taken",43585,"uk trip",1499
"2747","dc metro area",44778,"goat trail",296
"3150","vacat",44579,"trip to",148
"3166","parti",43270,"rugbi",137
"3183","cat_dog",44219,"cat",1038
"3183","cat_dog",44219,"cat",1037
"3183","techniqu",44221,"minim",1036
"3264","misc",43630,"food",1100
"3320","photojourn",43249,"asian festiv",1466
"3457","vacat",43235,"norwai",1068
"3950","flickr klub karlsruh",43395,"flickr klub",1834
"4442","japan",43294,"tokyo",1581
"446","oregon",44720,"oregon coast",423
"5002","odd_end",44202,"sepia",1075
"5002","odd_end",44202,"all",1075
"5030","vacat",43280,"albuquerqu nm",813
"5408","odd_end",44851,"gloriou food",259
"5408","odd_end",44851,"food",259
"5446","famili_friend",43740,"rubi wed",246
"5596","macro",43135,"amigot",786
"5596","mi gent",43122,"amigot",786
"5750","misc stuff",44447,"peopl watch",1417
"5913","favorit",44343,"fruit stack",626
"5913","landscap",44344,"fruit stack",626
"5913","natur",44341,"fruit stack",626
"6465","geek",43347,"misc",827
"6631","amateur radio",43768,"parcpicn",635
"6729","switzerland",44122,"geneva",910
"6729","switzerland",44122,"lausann",901
"6765","film",43355,"polaroid",926
"6841","london town",44862,"can festiv",1855
"7033","place",43756,"mexico",1694
"763","place iv visit",43121,"barcelona",1028
"1472","live creatur",45884,"duck",165
"1789","famili",46259,"reunion",1058
"1789","photographi",46254,"edibl",305
"2172","techniqu",46223,"film",1336
"2484","animalia",45916,"critter",975
"2484","odd n end",45906,"textur",960
"2484","odd n end",45906,"miscellani",865
"2484","odd n end",45906,"build",120
"2601","california",46546,"point rey",1176
"2693","australia",46797,"daylesford",1790
"2716","bicho",46648,"raini",23
"3080","peopl",45162,"portrait",32
"3166","europ",45097,"rome",141
"3166","europ",45097,"ireland",140
"3166","europ",45097,"portug",139
"3166","europ",45097,"scotland",138
"3166","europ",45097,"london",136
"3200","life",45454,"hous",363
"3372","showcas",46714,"summer holidai",599
"3810","domest anim",45901,"meg",682
"3841","out",45000,"twin lake",946
"4098","world",45739,"singapor",1252
"4615","concert",45028,"mexico gent",1225
"4725","flora",46781,"abstract",1808
"4888","vacat",45546,"la palma",228
"5040","u roadtrip",45661,"fountain",1059
"5138","holidai",45126,"sibu mai",1268
"5338","travel",46519,"ukrain",529
"5345","cracow",45562,"flower",815
"5345","cracow",45555,"flower",815
"5345","macro photo",45558,"flower",815
"5345","pozna?",45560,"flower",815
"5357","journal",45037,"mina",1513
"5411","australia",46627,"sydnei mai",1549
"5434","misc",45770,"most interest",886
"5434","natur",45767,"most interest",886
"5434","travelogu",45771,"most interest",886
"5629","music",45182,"live music",853
"7107","america",45372,"candid camera",9
"7107","everyth els",45354,"candid camera",9
"718","dive trip",46731,"tioman island",98
"718","dive trip",46731,"tenggol island",97
"780","colour",45759,"pink",179
"780","colour",45759,"yellow",173
"780","colour",45759,"green",172
"980","citi",46560,"brasília",449
"980","natur elem",46549,"natur",582
"980","natur elem",46549,"flower",567
"980","peopl",46563,"ego",583
"980","popular",46551,"most view",783
"980","popular",46551,"most favorit",782
"980","popular",46551,"most interest",781
"1020","travel",47572,"tallahasse",1538
"1166","season",46825,"fall",766
"1166","season",46825,"fall",765
"1166","season",46825,"fall",764
"1166","season",46825,"spring",763
"1166","season",46825,"spring",762
"1166","season",46825,"summer",761
"1166","season",46825,"summer",760
"1166","season",46825,"summer",759
"1435","flora",48578,"from garden",1804
"1435","flora",48578,"delphinium",1628
"1454","home",47913,"folk",1253
"1603","flower",48013,"leav",222
"169","famili",48498,"hast",691
"1845","most set",48210,"macworldsan francisco",510
"1865","friend",48077,"eftel",263
"1985","film",46949,"fuji velvia",1579
"2067","explor",48393,"wildlif",896
"2067","explor",48393,"popular",710
"2067","friend_famili",48395,"me",891
"2067","travel",48396,"north america",895
"227","mi gent",48027,"getti",1088
"2843","special",48434,"background",346
"3396","peopl",47471,"student",929
"3396","peopl",47471,"jc",819
"3396","peopl",47471,"rel",930
"4003","other",47309,"special effect",361
"4003","other",47309,"portug",35
"4087","natur",46818,"starv rock",1465
"4292","e o p l",47210,"peopl",1445
"4637","art",47725,"textur",1810
"4637","art",47725,"wide angl",1433
"4645","color",47986,"white",1220
"4689","vacat",47999,"bird",1209
"4868","holidai",47409,"franc holidai",841
"4995","flickrmeet",48164,"yorkshir",1460
"5040","colour",47638,"fountain",1059
"5116","travel",48181,"alexandra",1027
"5396","peopl",47954,"granada",1850
"5459","parti",47316,"candi birthdai parti",897
"5881","car etc",48072,"explor",638
"5881","holidai",48068,"explor",638
"5881","misc",48069,"explor",638
"5881","west countri",48067,"explor",638
"6108","place",48367,"kl",373
"6137","usa",47365,"washington dc",790
"6370","fiori",48650,"rose",375
"6463","all other",47463,"leather",1436
"6688","northwest",47746,"oregon",1205
"6779","travel",47828,"washington dc",972
"781","place",47023,"street",1723
"862","macro_close",47340,"snail",793
"875","locat",47631,"ohio",1539
"888","all dog",47356,"anim",882
"1066","all rest",49012,"menageri",825
"1228","dog",49827,"topi",1500
"1813","holidai",50471,"memori dai",1431
"2294","black_white",49567,"brazil",166
"2377","travel",49947,"seattl",1071
"2393","place",49464,"montréal",1244
"267","thi_that",49628,"skulpturen",493
"267","thi_that",49628,"brunnen",493
"2671","natur",48696,"backyard wildlif",580
"2711","spare time",49060,"mad scienc",1098
"2711","spare time",49060,"geocach",495
"2730","kayla",50480,"let",1065
"2745","mix",49110,"impress",870
"2745","treatment",49090,"collag",439
"2820","out_about",48952,"cape",365
"2820","out_about",48952,"fungi",256
"2820","out_about",48952,"mushroom",256
"2915","scotland",49351,"scottish border",1534
"3014","toi collect",49055,"toi",60
"3072","theme",49901,"creatur",45
"3235","other",49443,"nu",398
"3235","other",49443,"sight",388
"3235","other",49443,"post",389
"3855","sea",48912,"on beach",964
"3860","person",50065,"honeymoon",26
"3860","person",50065,"wed",24
"4128","theme",48831,"food porn",509
"4128","theme",48831,"anim",508
"4128","theme",48831,"colour",506
"4153","manipul photo",48861,"textur",1553
"4153","natur",48876,"flower",231
"4458","flickr stuff",49386,"your fav",1399
"4458","flickr stuff",49386,"least interest",1378
"4458","flickr stuff",49386,"most recent",1377
"4489","vacat",50485,"franc",1165
"4643","unit kingdom",50215,"insect",1221
"4645","explor",49275,"white",1220
"4645","season",49258,"white",1220
"4645","travel",49278,"white",1220
"4820","trip",50382,"yellowston teton",890
"4920","road trip",49343,"california trip",661
"5063","place",49303,"orang counti",1640
"511","where i live",49761,"hometown",928
"5208","australia",49188,"papua new guinea",983
"5439","misc photo",50009,"apart",646
"5528","color",50076,"yellow",213
"5528","color",50076,"pink",212
"5528","color",50076,"green",211
"5835","europ",50142,"finland",1263
"6586","reisen",48908,"mein schönsten schmetterling",261
"6586","vögel",49869,"mein schönsten schmetterling",261
"6634","place",48702,"farm",817
"6936","collect",50544,"fun",919
"6936","collect",50544,"food",918
"6936","collect",50544,"pigeon",730
"6936","collect",50544,"street art",729
"1194","oh place youll go",51140,"arizona vacat",1133
"1194","oh place youll go",51140,"beach",451
"1262","music",51603,"napalm death",1411
"1332","u nate park",50757,"glacier nate park",119
"1446","event",51428,"berrien counti youth fair",905
"1446","place",51429,"florida",804
"1833","all rest",52084,"statu",1091
"1833","all rest",52084,"architectur",948
"1833","arti farti",52083,"artwork",1092
"1833","arti farti",52083,"architectur",948
"1833","local",52081,"cincinnati",1090
"1973","mine",51764,"me",1172
"1973","not peopl",51813,"cloth",612
